condition,value,E_MeV,mixture,d_mfp,B_exposure,T_primary,T_broad,T_broad_using_Geant4_MAC
areal_mass_g_cm2,5,0.03,2,1.5983749999999999,3.7106506318232255,0.20222486654734204,0.7503858288242622,0.7471471747873868
areal_mass_g_cm2,5,0.03,3,1.64378,3.4987507564131914,0.19324818181875072,0.676127222313828,0.6746565088579133
areal_mass_g_cm2,5,0.03,4,1.6445699999999999,3.484462655213639,0.1930955760423324,0.6728343236064728,0.6702368081050557
areal_mass_g_cm2,5,0.03,5,1.63648,3.5334421742425492,0.19466405519620322,0.6878341824393439,0.6848560012755773
areal_mass_g_cm2,5,0.03,6,1.62621,3.5689989028270497,0.19667355616826623,0.7019277061796363,0.7009244559732365
areal_mass_g_cm2,5,0.03,7,1.615945,3.606623789357475,0.1987028075364559,0.7166462726731015,0.7138291956246017
areal_mass_g_cm2,5,0.03,8,1.61081,3.625505319231261,0.19972577066317426,0.7241068439269012,0.7230424920488363
areal_mass_g_cm2,5,0.03,9,1.605675,3.6444348323717275,0.20075400021552398,0.7316348711234169,0.7290298999989653
areal_mass_g_cm2,5,0.03,10,1.5954099999999998,3.6824442167933356,0.20282535305798935,0.7468930483874594,0.7446871587165323
areal_mass_g_cm2,5,0.04,1,1.21607,4.70727925562078,0.2963927043698341,1.3952032287974627,1.3957704062887428
areal_mass_g_cm2,5,0.04,2,1.20899,4.8607354823039834,0.2984986108288524,1.4509227890742509,1.4510977814141692
areal_mass_g_cm2,5,0.04,3,1.223155,4.622638070061413,0.2943001835675368,1.3604432325853577,1.3604358057688475
areal_mass_g_cm2,5,0.04,4,1.222505,4.600899694192034,0.294491540871242,1.354926040336638,1.3554381056443714
areal_mass_g_cm2,5,0.04,5,1.2236850000000001,4.663210624544464,0.2941442457974053,1.3716565721510785,1.3731862378403745
areal_mass_g_cm2,5,0.04,6,1.21861,4.683454906188596,0.2956408221953332,1.384620459180364,1.3855956989191431
areal_mass_g_cm2,5,0.04,7,1.213535,4.733875047531361,0.2971450130237551,1.4066473626515357,1.407228284392155
areal_mass_g_cm2,5,0.04,8,1.210995,4.760498424418314,0.2979007206992898,1.4181559115220492,1.418636696652744
areal_mass_g_cm2,5,0.04,9,1.2084599999999999,4.787184741560809,0.29865685702412914,1.429725548908419,1.430439540203869
areal_mass_g_cm2,5,0.04,10,1.203385,4.840673159354116,0.30017639313502587,1.4530558093204489,1.4535072289291837
areal_mass_g_cm2,5,0.05,1,1.055355,5.322852125767967,0.3480688409323831,1.8527189698705278,1.8528783456256268
areal_mass_g_cm2,5,0.05,2,1.053645,5.495999392308323,0.34866454783462003,1.916260143018528,1.9162342362937124
areal_mass_g_cm2,5,0.05,3,1.0570599999999999,5.241768070529745,0.34747588919359457,1.8213880212539157,1.8216424981016008
areal_mass_g_cm2,5,0.05,4,1.05586,5.214938869036796,0.34789311054337013,1.814241304442736,1.8146361533793203
areal_mass_g_cm2,5,0.05,5,1.060035,5.287692967059406,0.34644368458889757,1.8318878344828606,1.8321983011408671
areal_mass_g_cm2,5,0.05,6,1.056915,5.3111233942069385,0.34752627685054444,1.8457549390825638,1.845894376930485
areal_mass_g_cm2,5,0.05,7,1.05379,5.352654652856201,0.3486139951403429,1.8660103231387457,1.8660511913121987
areal_mass_g_cm2,5,0.05,8,1.05223,5.385325319769586,0.34915825738693784,1.8803308041125024,1.88038400983883
areal_mass_g_cm2,5,0.05,9,1.05067,5.418064882356697,0.3497033693452402,1.8947155446912596,1.8947180605117462
areal_mass_g_cm2,5,0.05,10,1.04755,5.483751499084476,0.35079614770537754,1.9236789008524233,1.923541488752303
areal_mass_g_cm2,5,0.06,1,0.970435,5.316821529883211,0.37891817284261775,2.014640299433638,2.013162188384478
areal_mass_g_cm2,5,0.06,2,0.971015,5.468862338423187,0.37869846402408563,2.07104976752003,2.0697999929690183
areal_mass_g_cm2,5,0.06,3,0.96985,5.243442717136963,0.3791399048240118,1.987998372725466,1.9861731691295856
areal_mass_g_cm2,5,0.06,4,0.96842,5.217533320376482,0.37968246272435247,1.9810059004269107,1.9804151760853235
areal_mass_g_cm2,5,0.06,5,0.97377,5.287095204639403,0.37765658560221554,1.996706322737964,1.9950776834231227
areal_mass_g_cm2,5,0.06,6,0.9715450000000001,5.3068931366501575,0.37849780701695673,2.0086474142954236,2.007138000938335
areal_mass_g_cm2,5,0.06,7,0.9693200000000001,5.332572960615627,0.37934090223317685,2.022863038104175,2.0213780769587597
areal_mass_g_cm2,5,0.06,8,0.968205,5.365040498997661,0.379764103229878,2.037449793893824,2.0353430873994833
areal_mass_g_cm2,5,0.06,9,0.967095,5.397618103842259,0.38018587542472587,2.052098164017618,2.0500483972241392
areal_mass_g_cm2,5,0.06,10,0.96487,5.462982678359502,0.3810327307747509,2.081575208110484,2.0803696279987163
areal_mass_g_cm2,5,0.08,1,0.87649,4.645389261518114,0.41624135777713156,1.933603133617606,1.9313497370556607
areal_mass_g_cm2,5,0.08,2,0.87878,4.74158821954931,0.4152892556408445,1.9691306422520303,1.965862235477288
areal_mass_g_cm2,5,0.08,3,0.8742,4.592587207761077,0.41719564272567683,1.9160073719156039,1.9144334273102421
areal_mass_g_cm2,5,0.08,4,0.8726449999999999,4.572566386989802,0.4178448866064086,1.9106234834720295,1.9077029787597382
areal_mass_g_cm2,5,0.08,5,0.8787499999999999,4.627870985180088,0.4153017145053958,1.921962754655066,1.9201671000670983
areal_mass_g_cm2,5,0.08,6,0.87724,4.639522447816303,0.4159292937974191,1.929713295277508,1.9279154137289192
areal_mass_g_cm2,5,0.08,7,0.8757349999999999,4.651234083847807,0.4165557386661052,1.937498249506188,1.9357502247597458
areal_mass_g_cm2,5,0.08,8,0.8749800000000001,4.667274166647813,0.41687035700227487,1.9456482480779687,1.944696630455976
areal_mass_g_cm2,5,0.08,9,0.8742300000000001,4.691235181222165,0.4171831270441312,1.9571041626017043,1.9540994003344527
areal_mass_g_cm2,5,0.08,10,0.872725,4.739332881746177,0.417811460352548,1.9801475924192198,1.9780956531016831
areal_mass_g_cm2,5,0.1,1,0.8187500000000001,4.128780382622164,0.4409825383047763,1.8207200532316874,1.818662581056856
areal_mass_g_cm2,5,0.1,2,0.82155,4.186166963349136,0.43974951423679376,1.8408648886468963,1.8392944998616216
areal_mass_g_cm2,5,0.1,3,0.815955,4.074106542351049,0.44221680858854734,1.8016383930082023,1.7997776181320781
areal_mass_g_cm2,5,0.1,4,0.8144,4.053986059056255,0.44290499064878425,1.7955306575766123,1.7942963976364343
areal_mass_g_cm2,5,0.1,5,0.8205850000000001,4.105526930278588,0.440174077336781,1.8071465285166841,1.8046351688493016
areal_mass_g_cm2,5,0.1,6,0.8193649999999999,4.121030639346744,0.4407114174219358,1.8161852543057297,1.8147273390023435
areal_mass_g_cm2,5,0.1,7,0.81814,4.136574004286395,0.4412516197146285,1.8252699794607983,1.8225363159962158
areal_mass_g_cm2,5,0.1,8,0.8175300000000001,4.144567938834163,0.4415208653142134,1.8299132227076056,1.825456215751492
areal_mass_g_cm2,5,0.1,9,0.81692,4.153604495264606,0.44179027520371744,1.8350220730503481,1.8336919623345829
areal_mass_g_cm2,5,0.1,10,0.8157000000000001,4.171750501645933,0.4423295882535335,1.8452886816895175,1.8422426766420243
areal_mass_g_cm2,5,0.15,1,0.72484,2.8510975633302706,0.4844020670860804,1.3810775531412702,1.380238138756937
areal_mass_g_cm2,5,0.15,2,0.727815,2.8674254837381676,0.482963112442835,1.3848607363240872,1.3838540016497207
areal_mass_g_cm2,5,0.15,3,0.72187,2.8402158906823383,0.48584287977306106,1.3798986675063167,1.3782021727031282
areal_mass_g_cm2,5,0.15,4,0.7204349999999999,2.835024713701076,0.48654056477479996,1.3793545253546369,1.3785447840879503
areal_mass_g_cm2,5,0.15,5,0.7263,2.856222883670026,0.48369535609269537,1.3815417447968783,1.3805204355813554
areal_mass_g_cm2,5,0.15,6,0.72533,2.852819962725452,0.4841647682161793,1.3812349160154578,1.3802253736896444
areal_mass_g_cm2,5,0.15,7,0.724355,2.8493914365619526,0.4846370590695669,1.3809206859533931,1.3800536351831858
areal_mass_g_cm2,5,0.15,8,0.72387,2.847683453775767,0.48487216505180775,1.3807624416144657,1.379896282506252
areal_mass_g_cm2,5,0.15,9,0.72338,2.8496980624785992,0.48510981063109515,1.382416487444792,1.3814232667162822
areal_mass_g_cm2,5,0.15,10,0.72241,2.8589041247963953,0.48558059544112675,1.388228367227727,1.3870422031299812
areal_mass_g_cm2,5,0.2,1,0.660715,2.3147413167940174,0.516481917869718,1.1955220346700506,1.1950052052579445
areal_mass_g_cm2,5,0.2,2,0.663565,2.3254561532916425,0.5150120399747131,1.197637917378478,1.197448203295016
areal_mass_g_cm2,5,0.2,3,0.6578649999999999,2.3069478678228776,0.5179559908919403,1.1948974688142475,1.1942040311809101
areal_mass_g_cm2,5,0.2,4,0.656545,2.3033576732544874,0.5186401442417894,1.1946137558971397,1.194344530504265
areal_mass_g_cm2,5,0.2,5,0.6620199999999999,2.318405468536128,0.5158083485664605,1.1958528960330712,1.1955198414128616
areal_mass_g_cm2,5,0.2,6,0.6611499999999999,2.3159638160038796,0.5162572970940054,1.1956332198176813,1.1956250497940886
areal_mass_g_cm2,5,0.2,7,0.66028,2.3135177005854253,0.516706636376723,1.1954099492675057,1.1951126765517792
areal_mass_g_cm2,5,0.2,8,0.659845,2.312292966053422,0.5169314526575429,1.195296961911814,1.1949514821818157
areal_mass_g_cm2,5,0.2,9,0.65941,2.3135460843200573,0.5171563667547184,1.1964650872865663,1.1965015551360725
areal_mass_g_cm2,5,0.2,10,0.6585399999999999,2.321875341517872,0.5176064885683926,1.2018177424166032,1.2015698911494184
areal_mass_g_cm2,5,0.3,1,0.572595,1.9139082505386469,0.5640598026713275,1.0795587101298547,1.0793231013990414
areal_mass_g_cm2,5,0.3,2,0.5751499999999999,1.9207741006081944,0.5626204694067479,1.0806668261085064,1.0802668953684191
areal_mass_g_cm2,5,0.3,3,0.570045,1.9071835437438307,0.5654999906273815,1.0785122761118326,1.0783956856847576
areal_mass_g_cm2,5,0.3,4,0.568905,1.9042921224599967,0.566145028218266,1.0781055174059364,1.0780428845059082
areal_mass_g_cm2,5,0.3,5,0.573725,1.9148196889463027,0.5634227750826815,1.0788530229290827,1.0787800734430342
areal_mass_g_cm2,5,0.3,6,0.572975,1.9142188108108373,0.563845500666272,1.0793236637664325,1.0791773530645954
areal_mass_g_cm2,5,0.3,7,0.5722200000000001,1.913608370532691,0.5642713647627421,1.0797944068618885,1.079509871818676
areal_mass_g_cm2,5,0.3,8,0.57184,1.9132982435230872,0.5644858286269054,1.0800297444055327,1.0798197701883059
areal_mass_g_cm2,5,0.3,9,0.571465,1.9132010354544264,0.5646975505080121,1.080379938350507,1.0802452570675531
areal_mass_g_cm2,5,0.3,10,0.5707099999999999,1.9153396432382128,0.5651240581450186,1.082404511912811,1.0824028294063583
areal_mass_g_cm2,5,0.356,1,0.5364800000000001,1.7843511270171892,0.5848031407040667,1.0434941431984932,1.0432435727915743
areal_mass_g_cm2,5,0.356,2,0.53889,1.7899521293016347,0.5833954620690533,1.0442499495554132,1.0441478033097888
areal_mass_g_cm2,5,0.356,3,0.53407,1.7787912188179662,0.5862142159358458,1.0427526996529415,1.0425845329949297
areal_mass_g_cm2,5,0.356,4,0.533005,1.776406753429801,0.586838866643278,1.0424645258802094,1.042342862031588
areal_mass_g_cm2,5,0.356,5,0.5375449999999999,1.7852296834714494,0.584180656890684,1.0428966491910991,1.0427692031601097
areal_mass_g_cm2,5,0.356,6,0.5368350000000001,1.784643818704498,0.5845955724346645,1.0432948747875417,1.043144719167685
areal_mass_g_cm2,5,0.356,7,0.536125,1.7840586002380925,0.5850107826732857,1.0436935180602929,1.0435000828332093
areal_mass_g_cm2,5,0.356,8,0.53577,1.7837662417611901,0.585218498368489,1.043893001443887,1.0437301319556551
areal_mass_g_cm2,5,0.356,9,0.535415,1.7835446436410018,0.5854262878158546,1.044133919880603,1.0439588965166566
areal_mass_g_cm2,5,0.356,10,0.534705,1.7851047486219929,0.5858420880718276,1.0457894933596432,1.0457128404242817
areal_mass_g_cm2,5,0.4,1,0.51242,1.7040030044907986,0.5990441364651324,1.0207730083591817,1.0207539167762731
areal_mass_g_cm2,5,0.4,2,0.51473,1.708897022940733,0.5976619415596413,1.0213427126562493,1.0213205397437148
areal_mass_g_cm2,5,0.4,3,0.5101100000000001,1.699142119872175,0.6004295279314616,1.0202151009233131,1.0202017102630447
areal_mass_g_cm2,5,0.4,4,0.50909,1.6970503531447558,0.601042278499616,1.019999010982702,1.0200069789037804
areal_mass_g_cm2,5,0.4,5,0.513435,1.704835243420074,0.5984364151373683,1.0202354914721519,1.020227091130888
areal_mass_g_cm2,5,0.4,6,0.51276,1.7042831631225972,0.5988404960795616,1.0205937748643805,1.020588410000262
areal_mass_g_cm2,5,0.4,7,0.51208,1.703722982590077,0.5992478461002062,1.0209523276685228,1.0209569123701496
areal_mass_g_cm2,5,0.4,8,0.511745,1.7034517772651203,0.5994486277576997,1.021131830332991,1.021140045027641
areal_mass_g_cm2,5,0.4,9,0.511405,1.7031897482910252,0.5996524749431951,1.0213219478605906,1.021310601154092
areal_mass_g_cm2,5,0.4,10,0.51073,1.7044094794987883,0.6000573770028532,1.0227434816068413,1.0227163976289926
areal_mass_g_cm2,5,0.5,1,0.467715,,,,
areal_mass_g_cm2,5,0.5,2,0.46982999999999997,,,,
areal_mass_g_cm2,5,0.5,3,0.465595,,,,
areal_mass_g_cm2,5,0.5,4,0.464665,,,,
areal_mass_g_cm2,5,0.5,5,0.46863,,,,
areal_mass_g_cm2,5,0.5,6,0.46802000000000005,,,,
areal_mass_g_cm2,5,0.5,7,0.46741,,,,
areal_mass_g_cm2,5,0.5,8,0.467105,,,,
areal_mass_g_cm2,5,0.5,9,0.4668,,,,
areal_mass_g_cm2,5,0.5,10,0.466185,,,,
areal_mass_g_cm2,5,0.511,1,0.46344,,,,
areal_mass_g_cm2,5,0.511,2,0.46553999999999995,,,,
areal_mass_g_cm2,5,0.511,3,0.46134000000000003,,,,
areal_mass_g_cm2,5,0.511,4,0.460415,,,,
areal_mass_g_cm2,5,0.511,5,0.46435,,,,
areal_mass_g_cm2,5,0.511,6,0.46374,,,,
areal_mass_g_cm2,5,0.511,7,0.463135,,,,
areal_mass_g_cm2,5,0.511,8,0.462835,,,,
areal_mass_g_cm2,5,0.511,9,0.46253,,,,
areal_mass_g_cm2,5,0.511,10,0.461925,,,,
areal_mass_g_cm2,5,0.6,1,0.43246,,,,
areal_mass_g_cm2,5,0.6,2,0.43442000000000003,,,,
areal_mass_g_cm2,5,0.6,3,0.43049499999999996,,,,
areal_mass_g_cm2,5,0.6,4,0.429635,,,,
areal_mass_g_cm2,5,0.6,5,0.43331000000000003,,,,
areal_mass_g_cm2,5,0.6,6,0.43274,,,,
areal_mass_g_cm2,5,0.6,7,0.432175,,,,
areal_mass_g_cm2,5,0.6,8,0.43189,,,,
areal_mass_g_cm2,5,0.6,9,0.43160499999999996,,,,
areal_mass_g_cm2,5,0.6,10,0.43103500000000006,,,,
areal_mass_g_cm2,5,0.662,1,0.41406,,,,
areal_mass_g_cm2,5,0.662,2,0.415945,,,,
areal_mass_g_cm2,5,0.662,3,0.41218,,,,
areal_mass_g_cm2,5,0.662,4,0.41135499999999997,,,,
areal_mass_g_cm2,5,0.662,5,0.41488499999999995,,,,
areal_mass_g_cm2,5,0.662,6,0.414335,,,,
areal_mass_g_cm2,5,0.662,7,0.41378499999999996,,,,
areal_mass_g_cm2,5,0.662,8,0.41351,,,,
areal_mass_g_cm2,5,0.662,9,0.41324,,,,
areal_mass_g_cm2,5,0.662,10,0.41269,,,,
areal_mass_g_cm2,5,0.8,1,0.379765,,,,
areal_mass_g_cm2,5,0.8,2,0.381485,,,,
areal_mass_g_cm2,5,0.8,3,0.37804,,,,
areal_mass_g_cm2,5,0.8,4,0.37727999999999995,,,,
areal_mass_g_cm2,5,0.8,5,0.380505,,,,
areal_mass_g_cm2,5,0.8,6,0.38001,,,,
areal_mass_g_cm2,5,0.8,7,0.379515,,,,
areal_mass_g_cm2,5,0.8,8,0.379265,,,,
areal_mass_g_cm2,5,0.8,9,0.37901999999999997,,,,
areal_mass_g_cm2,5,0.8,10,0.378525,,,,
areal_mass_g_cm2,5,1,1,0.341425,,,,
areal_mass_g_cm2,5,1,2,0.34297500000000003,,,,
areal_mass_g_cm2,5,1,3,0.339875,,,,
areal_mass_g_cm2,5,1,4,0.33919,,,,
areal_mass_g_cm2,5,1,5,0.34209,,,,
areal_mass_g_cm2,5,1,6,0.341645,,,,
areal_mass_g_cm2,5,1,7,0.341205,,,,
areal_mass_g_cm2,5,1,8,0.340985,,,,
areal_mass_g_cm2,5,1,9,0.34076500000000004,,,,
areal_mass_g_cm2,5,1,10,0.340325,,,,
areal_mass_g_cm2,5,1.173,1,0.31544500000000003,,,,
areal_mass_g_cm2,5,1.173,2,0.31688500000000003,,,,
areal_mass_g_cm2,5,1.173,3,0.31401,,,,
areal_mass_g_cm2,5,1.173,4,0.31338,,,,
areal_mass_g_cm2,5,1.173,5,0.316075,,,,
areal_mass_g_cm2,5,1.173,6,0.315655,,,,
areal_mass_g_cm2,5,1.173,7,0.31523500000000004,,,,
areal_mass_g_cm2,5,1.173,8,0.315025,,,,
areal_mass_g_cm2,5,1.173,9,0.314815,,,,
areal_mass_g_cm2,5,1.173,10,0.3144,,,,
areal_mass_g_cm2,5,1.33,1,0.29574,,,,
areal_mass_g_cm2,5,1.33,2,0.297085,,,,
areal_mass_g_cm2,5,1.33,3,0.294395,,,,
areal_mass_g_cm2,5,1.33,4,0.293805,,,,
areal_mass_g_cm2,5,1.33,5,0.296315,,,,
areal_mass_g_cm2,5,1.33,6,0.295935,,,,
areal_mass_g_cm2,5,1.33,7,0.29555000000000003,,,,
areal_mass_g_cm2,5,1.33,8,0.295355,,,,
areal_mass_g_cm2,5,1.33,9,0.295165,,,,
areal_mass_g_cm2,5,1.33,10,0.29478,,,,
areal_mass_g_cm2,5,1.5,1,0.27787,,,,
areal_mass_g_cm2,5,1.5,2,0.27913,,,,
areal_mass_g_cm2,5,1.5,3,0.27661,,,,
areal_mass_g_cm2,5,1.5,4,0.276055,,,,
areal_mass_g_cm2,5,1.5,5,0.278415,,,,
areal_mass_g_cm2,5,1.5,6,0.27805,,,,
areal_mass_g_cm2,5,1.5,7,0.27769,,,,
areal_mass_g_cm2,5,1.5,8,0.27751000000000003,,,,
areal_mass_g_cm2,5,1.5,9,0.27733,,,,
areal_mass_g_cm2,5,1.5,10,0.27697,,,,
areal_mass_g_cm2,5,2,1,0.23845000000000002,,,,
areal_mass_g_cm2,5,2,2,0.23949499999999999,,,,
areal_mass_g_cm2,5,2,3,0.2374,,,,
areal_mass_g_cm2,5,2,4,0.23691500000000001,,,,
areal_mass_g_cm2,5,2,5,0.23889,,,,
areal_mass_g_cm2,5,2,6,0.238595,,,,
areal_mass_g_cm2,5,2,7,0.2383,,,,
areal_mass_g_cm2,5,2,8,0.238155,,,,
areal_mass_g_cm2,5,2,9,0.238005,,,,
areal_mass_g_cm2,5,2,10,0.23771,,,,
areal_mass_g_cm2,5,2.51,1,0.2107,,,,
areal_mass_g_cm2,5,2.51,2,0.211605,,,,
areal_mass_g_cm2,5,2.51,3,0.209795,,,,
areal_mass_g_cm2,5,2.51,4,0.20937,,,,
areal_mass_g_cm2,5,2.51,5,0.211085,,,,
areal_mass_g_cm2,5,2.51,6,0.210825,,,,
areal_mass_g_cm2,5,2.51,7,0.21056999999999998,,,,
areal_mass_g_cm2,5,2.51,8,0.210445,,,,
areal_mass_g_cm2,5,2.51,9,0.21031500000000003,,,,
areal_mass_g_cm2,5,2.51,10,0.21006,,,,
areal_mass_g_cm2,5,3,1,0.191225,,,,
areal_mass_g_cm2,5,3,2,0.19199999999999998,,,,
areal_mass_g_cm2,5,3,3,0.19045499999999999,,,,
areal_mass_g_cm2,5,3,4,0.19006499999999998,,,,
areal_mass_g_cm2,5,3,5,0.19154000000000002,,,,
areal_mass_g_cm2,5,3,6,0.19133,,,,
areal_mass_g_cm2,5,3,7,0.19112500000000002,,,,
areal_mass_g_cm2,5,3,8,0.19102000000000002,,,,
areal_mass_g_cm2,5,3,9,0.190915,,,,
areal_mass_g_cm2,5,3,10,0.190705,,,,
areal_mass_g_cm2,5,4,1,0.16363,,,,
areal_mass_g_cm2,5,4,2,0.164215,,,,
areal_mass_g_cm2,5,4,3,0.16305,,,,
areal_mass_g_cm2,5,4,4,0.1627,,,,
areal_mass_g_cm2,5,4,5,0.163855,,,,
areal_mass_g_cm2,5,4,6,0.163705,,,,
areal_mass_g_cm2,5,4,7,0.16355999999999998,,,,
areal_mass_g_cm2,5,4,8,0.163485,,,,
areal_mass_g_cm2,5,4,9,0.16341,,,,
areal_mass_g_cm2,5,4,10,0.163265,,,,
areal_mass_g_cm2,5,5,1,0.145465,,,,
areal_mass_g_cm2,5,5,2,0.145905,,,,
areal_mass_g_cm2,5,5,3,0.14501999999999998,,,,
areal_mass_g_cm2,5,5,4,0.1447,,,,
areal_mass_g_cm2,5,5,5,0.145615,,,,
areal_mass_g_cm2,5,5,6,0.145515,,,,
areal_mass_g_cm2,5,5,7,0.14541500000000002,,,,
areal_mass_g_cm2,5,5,8,0.14536500000000002,,,,
areal_mass_g_cm2,5,5,9,0.145315,,,,
areal_mass_g_cm2,5,5,10,0.14521499999999998,,,,
areal_mass_g_cm2,5,6,1,0.132645,,,,
areal_mass_g_cm2,5,6,2,0.13298000000000001,,,,
areal_mass_g_cm2,5,6,3,0.13230999999999998,,,,
areal_mass_g_cm2,5,6,4,0.13201,,,,
areal_mass_g_cm2,5,6,5,0.132735,,,,
areal_mass_g_cm2,5,6,6,0.132675,,,,
areal_mass_g_cm2,5,6,7,0.13261,,,,
areal_mass_g_cm2,5,6,8,0.13258,,,,
areal_mass_g_cm2,5,6,9,0.13255,,,,
areal_mass_g_cm2,5,6,10,0.132485,,,,
areal_mass_g_cm2,5,7,1,0.123135,,,,
areal_mass_g_cm2,5,7,2,0.12338500000000001,,,,
areal_mass_g_cm2,5,7,3,0.12289,,,,
areal_mass_g_cm2,5,7,4,0.122605,,,,
areal_mass_g_cm2,5,7,5,0.12318000000000001,,,,
areal_mass_g_cm2,5,7,6,0.12315,,,,
areal_mass_g_cm2,5,7,7,0.12312000000000001,,,,
areal_mass_g_cm2,5,7,8,0.123105,,,,
areal_mass_g_cm2,5,7,9,0.12309,,,,
areal_mass_g_cm2,5,7,10,0.12305999999999999,,,,
areal_mass_g_cm2,5,8,1,0.115815,,,,
areal_mass_g_cm2,5,8,2,0.11599,,,,
areal_mass_g_cm2,5,8,3,0.115645,,,,
areal_mass_g_cm2,5,8,4,0.115365,,,,
areal_mass_g_cm2,5,8,5,0.11582500000000001,,,,
areal_mass_g_cm2,5,8,6,0.11582,,,,
areal_mass_g_cm2,5,8,7,0.115815,,,,
areal_mass_g_cm2,5,8,8,0.11581,,,,
areal_mass_g_cm2,5,8,9,0.11581,,,,
areal_mass_g_cm2,5,8,10,0.115805,,,,
areal_mass_g_cm2,5,9,1,0.11006,,,,
areal_mass_g_cm2,5,9,2,0.11017,,,,
areal_mass_g_cm2,5,9,3,0.10994500000000001,,,,
areal_mass_g_cm2,5,9,4,0.109675,,,,
areal_mass_g_cm2,5,9,5,0.11003,,,,
areal_mass_g_cm2,5,9,6,0.11005,,,,
areal_mass_g_cm2,5,9,7,0.11006500000000001,,,,
areal_mass_g_cm2,5,9,8,0.110075,,,,
areal_mass_g_cm2,5,9,9,0.11008499999999999,,,,
areal_mass_g_cm2,5,9,10,0.110105,,,,
areal_mass_g_cm2,5,10,1,0.10539,,,,
areal_mass_g_cm2,5,10,2,0.105445,,,,
areal_mass_g_cm2,5,10,3,0.105335,,,,
areal_mass_g_cm2,5,10,4,0.10507000000000001,,,,
areal_mass_g_cm2,5,10,5,0.105335,,,,
areal_mass_g_cm2,5,10,6,0.10536999999999999,,,,
areal_mass_g_cm2,5,10,7,0.10541,,,,
areal_mass_g_cm2,5,10,8,0.10543,,,,
areal_mass_g_cm2,5,10,9,0.10545,,,,
areal_mass_g_cm2,5,10,10,0.10548500000000001,,,,
areal_mass_g_cm2,5,11,1,0.10157,,,,
areal_mass_g_cm2,5,11,2,0.10158,,,,
areal_mass_g_cm2,5,11,3,0.10156,,,,
areal_mass_g_cm2,5,11,4,0.1013,,,,
areal_mass_g_cm2,5,11,5,0.10148499999999999,,,,
areal_mass_g_cm2,5,11,6,0.10153999999999999,,,,
areal_mass_g_cm2,5,11,7,0.101595,,,,
areal_mass_g_cm2,5,11,8,0.101625,,,,
areal_mass_g_cm2,5,11,9,0.10165,,,,
areal_mass_g_cm2,5,11,10,0.101705,,,,
areal_mass_g_cm2,5,12,1,0.098375,,,,
areal_mass_g_cm2,5,12,2,0.09834000000000001,,,,
areal_mass_g_cm2,5,12,3,0.098405,,,,
areal_mass_g_cm2,5,12,4,0.09815000000000002,,,,
areal_mass_g_cm2,5,12,5,0.098265,,,,
areal_mass_g_cm2,5,12,6,0.09834000000000001,,,,
areal_mass_g_cm2,5,12,7,0.09841000000000001,,,,
areal_mass_g_cm2,5,12,8,0.098445,,,,
areal_mass_g_cm2,5,12,9,0.09848000000000001,,,,
areal_mass_g_cm2,5,12,10,0.09855,,,,
areal_mass_g_cm2,5,13,1,0.09567,,,,
areal_mass_g_cm2,5,13,2,0.0956,,,,
areal_mass_g_cm2,5,13,3,0.09573999999999999,,,,
areal_mass_g_cm2,5,13,4,0.095485,,,,
areal_mass_g_cm2,5,13,5,0.095545,,,,
areal_mass_g_cm2,5,13,6,0.09563,,,,
areal_mass_g_cm2,5,13,7,0.095715,,,,
areal_mass_g_cm2,5,13,8,0.095755,,,,
areal_mass_g_cm2,5,13,9,0.0958,,,,
areal_mass_g_cm2,5,13,10,0.09587999999999999,,,,
areal_mass_g_cm2,5,14,1,0.09339,,,,
areal_mass_g_cm2,5,14,2,0.093285,,,,
areal_mass_g_cm2,5,14,3,0.093495,,,,
areal_mass_g_cm2,5,14,4,0.093245,,,,
areal_mass_g_cm2,5,14,5,0.093245,,,,
areal_mass_g_cm2,5,14,6,0.09334500000000001,,,,
areal_mass_g_cm2,5,14,7,0.09344,,,,
areal_mass_g_cm2,5,14,8,0.09348999999999999,,,,
areal_mass_g_cm2,5,14,9,0.09354,,,,
areal_mass_g_cm2,5,14,10,0.093635,,,,
areal_mass_g_cm2,5,15,1,0.091435,,,,
areal_mass_g_cm2,5,15,2,0.09129999999999999,,,,
areal_mass_g_cm2,5,15,3,0.09157,,,,
areal_mass_g_cm2,5,15,4,0.09132,,,,
areal_mass_g_cm2,5,15,5,0.09126999999999999,,,,
areal_mass_g_cm2,5,15,6,0.09138,,,,
areal_mass_g_cm2,5,15,7,0.09148999999999999,,,,
areal_mass_g_cm2,5,15,8,0.09154499999999999,,,,
areal_mass_g_cm2,5,15,9,0.0916,,,,
areal_mass_g_cm2,5,15,10,0.09171,,,,
areal_mass_g_cm2,10,0.015,1,12.78328,1.9285305950765532,2.807320747784839e-06,5.41400395229625e-06,5.506522072856152e-06
areal_mass_g_cm2,10,0.015,2,12.33549,1.9787869755681955,4.393035991867424e-06,8.692882403909569e-06,8.702273243503779e-06
areal_mass_g_cm2,10,0.015,3,13.231079999999999,1.8799881713029305,1.793969133289384e-06,3.372640750266612e-06,3.529232767223715e-06
areal_mass_g_cm2,10,0.015,4,13.24906,1.87465304996525,1.7620018156543399e-06,3.3031420777607167e-06,3.4054025294711513e-06
areal_mass_g_cm2,10,0.015,5,12.960510000000001,1.916446616124535,2.351375692558165e-06,4.5062859892405805e-06,4.582917806571217e-06
