set,material,E_MeV,Zeq,B_1mfp,B_2mfp,B_3mfp,B_4mfp,B_5mfp,B_6mfp,B_7mfp,B_8mfp,B_9mfp,B_10mfp,B_11mfp,B_12mfp,B_15mfp,B_20mfp,B_25mfp,B_30mfp,B_35mfp,B_40mfp
old,Mix6,0.1,6.61407,4.53003,11.8165,24.1401,43.2559,71.2503,110.508,163.68,233.639,323.444,436.297,575.516,744.516,1466.28,3647.66,7828.79,15720.1,29631.6,50144.2
old,Mix6,0.15,6.62025,3.66723,9.18777,18.5291,33.0098,54.1871,83.8267,123.872,176.407,243.622,327.778,431.178,556.153,1084.43,2643.31,5532.36,10781.5,19644,32055
old,Mix6,0.2,6.62097,3.29566,7.8527,15.3111,26.5398,42.5325,64.3784,93.2357,130.305,176.804,233.945,302.921,384.898,720.273,1654.97,3288.9,6123.19,10756,17111.4
old,Mix6,0.3,6.62614,2.82533,6.20278,11.4217,18.8842,29.0204,42.2665,59.0485,79.7693,104.799,134.466,169.059,208.825,361.228,739.498,1324.61,2227.76,3520.88,5030.33
old,Mix6,0.356,6.62728,2.7051,5.72609,10.2426,16.5211,24.8387,35.4667,48.6594,64.6466,83.6283,105.772,131.214,160.063,267.869,524.664,906.388,1475.82,2265.5,3160.78
old,Mix6,0.4,6.62792,2.62319,5.41103,9.4802,15.0205,22.2249,31.2761,42.3381,55.5513,71.0301,88.8621,109.11,131.815,214.912,405.966,679.978,1076.14,1609.25,2195.54
old,Mix6,0.5,6.62882,2.45988,4.83602,8.16599,12.5446,18.0655,24.8108,32.8473,42.2243,52.9731,65.1078,78.6273,93.5189,146.209,260.272,413.322,623.154,897.645,1199.02
old,Mix6,0.511,6.62873,2.44983,4.79433,8.06468,12.3485,17.7321,24.2909,32.0858,41.1607,51.5427,63.2429,76.2581,90.5743,141.111,250.144,395.953,594.984,853.752,1135.9
old,Mix6,0.6,6.62933,2.37571,4.49193,7.33873,10.9568,15.3863,20.6599,26.7997,33.817,41.7125,50.4773,60.0947,70.5424,106.62,181.773,278.521,404.701,559.445,717.475
old,Mix6,0.662,6.63168,2.3158,4.29632,6.91721,10.2016,14.1726,18.8471,24.2334,30.3312,37.1321,44.6204,52.7754,61.5725,91.5714,152.864,230.499,330.405,450.888,571.415
old,Mix6,0.8,6.62936,2.20059,3.93028,6.14395,8.83887,12.0137,15.6635,19.7781,24.3427,29.338,34.7418,40.5298,46.6771,67.0526,106.814,155.115,215.046,284.195,349.681
old,Mix6,1,6.62998,2.1006,3.59172,5.42007,7.56983,10.029,12.7849,15.8237,19.1296,22.6856,26.4739,30.4763,34.6754,48.2989,73.9304,103.681,139.101,179.376,218.632
old,Mix6,1.173,6.29426,2.03228,3.38337,5.00046,6.86463,8.96154,11.2776,13.7988,16.511,19.3995,22.4498,25.6478,28.9804,39.6761,59.5246,82.3503,109.27,139.497,168.753
old,Mix6,1.33,6.05043,1.98427,3.23156,4.69095,6.34244,8.17091,10.1628,12.3049,14.5845,16.989,19.5065,22.1257,24.8362,33.4335,49.1004,66.7794,87.2264,109.782,131.442
old,Mix6,1.5,5.99574,1.94098,3.09202,4.4058,5.8625,7.44737,9.14763,10.9515,12.848,14.8267,16.878,18.993,21.1639,27.9502,40.0123,53.2227,68.0377,83.9694,99.0886
old,Mix6,2,5.96845,1.84271,2.80161,3.84613,4.96344,6.1445,7.38203,8.66975,10.0021,11.3741,12.7813,14.2196,15.6856,20.2214,28.1525,36.5688,45.5797,55.0004,64.185
old,Mix6,2.51,5.96499,1.77116,2.60764,3.49102,4.41357,5.37005,6.35638,7.3692,8.40562,9.46311,10.5395,11.6328,12.7413,16.1452,22.0356,28.1938,34.648,41.3068,47.9041
old,Mix6,3,5.96157,1.715,2.46012,3.22638,4.01002,4.80854,5.62003,6.44297,7.27605,8.11818,8.96838,9.82582,10.6898,13.3146,17.7758,22.3264,26.9557,31.6237,36.2497
old,Mix6,4,5.95782,1.62615,2.24725,2.8656,3.48214,4.09749,4.71208,5.32624,5.94023,6.55425,7.16845,7.78294,8.39779,10.2446,13.3263,16.3992,19.4586,22.527,25.6375
old,Mix6,5,5.95699,1.56428,2.10368,2.6283,3.14222,3.64801,4.14751,4.64212,5.13292,5.62081,6.1065,6.59058,7.07349,8.51853,10.9214,13.3062,15.6499,17.9634,20.3097
old,Mix6,6,5.95569,1.51924,1.99634,2.45117,2.89137,3.32156,3.74489,4.16366,4.57956,4.99389,5.40757,5.82126,6.23533,7.4802,9.53714,11.501,13.3842,15.3526,17.5884
old,Mix6,7,5.95409,1.4719,1.9016,2.30856,2.70027,3.08124,3.45454,3.82239,4.18646,4.54799,4.90791,5.26687,5.62529,6.69838,8.46167,10.1453,11.7756,13.4974,15.4586
old,Mix6,8,5.95254,1.43091,1.82019,2.18674,2.53785,2.87789,3.20983,3.53584,3.8575,4.17604,4.49235,4.80709,5.12069,6.05623,7.5863,9.04776,10.4746,11.9935,13.7262
old,Mix6,9,5.95303,1.40323,1.76315,2.09951,2.41987,2.72875,3.02921,3.32345,3.61313,3.8995,4.18353,4.46594,4.74725,5.58709,6.96784,8.28753,9.53417,10.7921,12.1897
old,Mix6,10,5.95009,1.3785,1.71268,2.02283,2.31668,2.59884,2.8724,3.13959,3.40208,3.66116,3.91781,4.17279,4.42666,5.18492,6.43763,7.64371,8.76786,9.85024,11.0025
old,Mix6,11,5.95065,1.35618,1.66918,1.95895,2.23303,2.4959,2.75057,2.9992,3.24341,3.48442,3.72319,3.96045,4.19675,4.903,6.07142,7.19543,8.23257,9.20916,10.2284
old,Mix6,12,5.94985,1.33581,1.62966,1.90105,2.15735,2.40291,2.64065,2.87264,3.10046,3.32528,3.54803,3.76941,3.98994,4.64954,5.7425,6.79425,7.75761,8.64689,9.55597
old,Mix6,13,5.94939,1.31707,1.59342,1.8481,2.08827,2.31815,2.54056,2.75751,2.9705,3.18069,3.38895,3.59596,3.80223,4.41959,5.44428,6.43139,7.33082,8.14677,8.96344
old,Mix6,14,5.94947,1.29971,1.55998,1.79935,2.02477,2.24034,2.44877,2.65201,2.8515,3.04835,3.24341,3.43732,3.63059,4.20941,5.17179,6.10034,6.94341,7.69675,8.43505
old,Mix6,15,5.95019,1.28355,1.52893,1.75418,1.96604,2.16846,2.36406,2.55473,2.74184,2.92646,3.10941,3.29132,3.47265,4.01609,4.92119,5.79616,6.58882,7.28792,7.95907
old,Mix7,0.015,6.66324,1.28781,1.44784,1.5597,1.6461,1.71737,1.779,1.83413,1.8847,1.93195,1.97669,2.01946,2.06061,2.17614,2.34365,2.47373,2.56732,2.64578,2.73649
old,Mix7,0.02,6.67767,1.66328,2.11403,2.47212,2.77585,3.04461,3.2897,3.51828,3.73515,3.94362,4.14605,4.34415,4.53911,5.11231,6.03779,6.89223,7.62733,8.27434,8.95789
old,Mix7,0.03,6.68592,3.01368,4.93439,6.83108,8.73062,10.6501,12.6022,14.597,16.643,18.7477,20.9177,23.1586,25.4757,32.9248,47.1167,63.3773,81.2219,100.739,123.4
old,Mix7,0.04,6.69074,4.30174,8.72004,14.1633,20.6425,28.1842,36.8184,46.5754,57.4839,69.5714,82.8644,97.39,113.177,168.457,290.518,461.787,701.486,1019.16,1397.18
old,Mix7,0.05,6.69474,5.09648,11.6885,20.9377,33.1847,48.7962,68.1404,91.5752,119.443,152.066,189.749,232.782,281.447,464.201,916.2,1636.51,2788.71,4506.9,6684.67
old,Mix7,0.06,6.69873,5.22391,12.8723,24.5485,41.1172,63.5211,92.7395,129.761,175.563,231.097,297.278,374.992,465.106,818.793,1758.71,3384.99,6217.67,10751.2,16698
old,Mix7,0.08,6.70470,4.89874,12.7507,25.7158,45.357,73.4584,111.971,162.965,228.583,310.999,412.387,534.911,680.729,1280.37,2995.67,6186.01,12076.5,21824.4,34582.2
old,Mix7,0.1,6.70933,4.56306,11.8431,24.0569,42.8692,70.2453,108.415,159.837,227.161,313.187,420.828,553.083,713.029,1391.31,3418.59,7267.82,14479.7,27093.7,45523.2
old,Mix7,0.15,6.71632,3.68835,9.21619,18.5208,32.8779,53.7868,82.9383,122.184,173.499,238.952,320.663,420.788,541.498,1049.35,2537.34,5280.61,10246.1,18584.7,30169.5
old,Mix7,0.2,6.71678,3.31356,7.87889,15.3173,26.4733,42.3094,63.8774,92.2916,128.704,174.28,230.176,297.53,377.451,703.5,1608.84,3188.56,5929.72,10418.4,16596.3
old,Mix7,0.3,6.72256,2.82946,6.20495,11.4092,18.8361,28.9061,42.0444,58.6651,79.1586,103.882,133.152,167.245,206.398,356.205,727.366,1301.5,2187.55,3451.43,4915.16
old,Mix7,0.356,6.72383,2.70627,5.72358,10.2276,16.4797,24.7517,35.3084,48.3976,64.2421,83.0349,104.937,130.079,158.563,264.844,517.505,892.74,1451.67,2222.92,3089.3
old,Mix7,0.4,6.72454,2.62234,5.4054,9.46335,14.983,22.1541,31.1554,42.147,55.2656,70.6214,88.2983,108.355,130.831,212.986,401.532,671.627,1061.33,1582.85,2150.8
old,Mix7,0.5,6.72550,2.46044,4.83551,8.16108,12.5301,18.0339,24.7523,32.7497,42.073,52.7509,64.7956,78.2044,92.9631,145.12,257.934,409.525,617.156,885.808,1174.03
old,Mix7,0.511,6.72540,2.44993,4.79299,8.05885,12.3334,17.7008,24.2345,31.9929,41.0177,51.3338,62.9501,75.862,90.0541,140.09,247.931,392.306,589.18,842.542,1112.92
old,Mix7,0.6,6.72601,2.37232,4.48468,7.32664,10.9382,15.3587,20.6197,26.7421,33.736,41.6007,50.3262,59.8944,70.2822,106.11,180.621,276.54,401.687,554.68,709.575
old,Mix7,0.662,6.72861,2.31369,4.29135,6.9083,10.1873,14.1511,18.8158,24.1895,30.2713,37.0521,44.516,52.6418,61.4046,91.2694,152.25,229.518,328.992,448.736,567.943
old,Mix7,0.8,6.72600,2.20096,3.92965,6.14095,8.83212,12.0019,15.6454,19.7528,24.3094,29.2964,34.6917,40.4713,46.6107,66.9677,106.72,155.026,214.961,284.167,349.869
old,Mix7,1,6.72680,2.10258,3.59393,5.42086,7.56761,10.0223,12.7725,15.8044,19.1027,22.6506,26.4305,30.4246,34.6156,48.2176,73.8162,103.498,138.778,178.917,218.214
old,Mix7,1.173,6.38367,2.03308,3.38393,4.99983,6.86197,8.95608,11.2686,13.7859,16.4937,19.3776,22.4232,25.6165,28.9444,39.6269,59.4515,82.2297,109.061,139.199,168.446
old,Mix7,1.33,6.13414,1.9842,3.23088,4.68926,6.33938,8.16623,10.1563,12.2965,14.5741,16.9767,19.4923,22.1096,24.8185,33.4121,49.0733,66.7379,87.1551,109.683,131.348
old,Mix7,1.5,6.07852,1.94016,3.09032,4.40325,5.85919,7.44342,9.14322,10.9469,12.8433,14.8223,16.874,18.9898,21.1618,27.953,40.0278,53.2543,68.0878,84.0444,99.1985
old,Mix7,2,6.05148,1.84256,2.80129,3.84564,4.96273,6.14353,7.38074,8.66809,10,11.3715,12.7782,14.2159,15.6812,20.2146,28.1414,36.5542,45.5623,54.9771,64.1486
old,Mix7,2.51,6.04754,1.77092,2.60721,3.49044,4.41289,5.36931,6.35562,7.36846,8.40494,9.46254,10.539,11.6325,12.7413,16.1462,22.0397,28.2033,34.6643,41.3286,47.9274
old,Mix7,3,6.04461,1.71466,2.45956,3.22569,4.0093,4.80788,5.61953,6.44271,7.27612,8.11866,8.96937,9.82739,10.692,13.3193,17.7861,22.344,26.9815,31.6577,36.2913
old,Mix7,4,6.04075,1.62613,2.24708,2.86527,3.48168,4.09694,4.71151,5.32574,5.93988,6.55415,7.16871,7.78365,8.39906,10.2481,13.3347,16.4127,19.4766,22.5508,25.6707
old,Mix7,5,6.03981,1.56413,2.10327,2.62763,3.14134,3.647,4.14647,4.64114,5.13213,5.62032,6.10644,6.59106,7.07466,8.5225,10.9322,13.3251,15.677,17.9987,20.3556
old,Mix7,6,6.03838,1.51801,1.99455,2.44918,2.88943,3.31986,3.74358,4.16284,4.57936,4.99438,5.40887,5.82346,6.23856,7.48741,9.55531,11.534,13.425,15.3851,17.5995
old,Mix7,7,6.03670,1.47087,1.89999,2.30662,2.69818,3.07913,3.45251,3.82053,4.18485,4.5467,4.90701,5.26643,5.6254,6.70064,8.46981,10.1611,11.7954,13.5142,15.4671
old,Mix7,8,6.03499,1.43,1.81869,2.18484,2.53567,2.87553,3.20737,3.53333,3.855,4.17359,4.49,4.80489,5.11868,6.05505,7.58763,9.05252,10.4816,12.0005,13.7315
old,Mix7,9,6.03549,1.40227,1.76154,2.09745,2.4175,2.72618,3.02654,3.32076,3.61049,3.89698,4.18119,4.46384,4.74544,5.58649,6.97022,8.29379,9.54443,10.806,12.2073
old,Mix7,10,6.03222,1.37751,1.711,2.02065,2.31416,2.59609,2.86952,3.13669,3.39923,3.65845,3.9153,4.17056,4.42477,5.18441,6.44036,7.65032,8.77859,9.86561,11.0238
old,Mix7,11,6.03261,1.3552,1.66751,1.95675,2.23045,2.49307,2.74758,2.99615,3.24038,3.48149,3.72045,3.95796,4.19458,4.90219,6.07395,7.20213,8.24343,9.22382,10.2471
old,Mix7,12,6.03190,1.33485,1.62798,1.89883,2.15473,2.4,2.63755,2.86944,3.09725,3.32214,3.54504,3.76664,3.98747,4.64836,5.74472,6.80088,7.76858,8.66123,9.57294
old,Mix7,13,6.03128,1.31612,1.59176,1.84588,2.08562,2.31519,2.53738,2.7542,2.96715,3.17738,3.38576,3.59296,3.7995,4.4181,5.4462,6.43794,7.34202,8.16123,8.9796
old,Mix7,14,6.03156,1.29877,1.55831,1.79711,2.02209,2.23732,2.44551,2.64859,2.84802,3.04488,3.24003,3.43412,3.62763,4.20764,5.17345,6.10684,6.95492,7.71167,8.45119
old,Mix7,15,6.03199,1.28262,1.52727,1.75194,1.96334,2.1654,2.36075,2.55124,2.73826,2.92287,3.10589,3.28795,3.46951,4.01406,4.92255,5.80248,6.60043,7.30317,7.97535
old,Mix8,0.015,6.70545,1.28118,1.43703,1.54572,1.62953,1.69858,1.75821,1.81151,1.86037,1.90599,1.94917,1.99043,2.03011,2.14142,2.30261,2.42762,2.51747,2.59271,2.6796
old,Mix8,0.02,6.72070,1.64907,2.08617,2.43154,2.72337,2.98086,3.2152,3.4334,3.64017,3.83874,4.03138,4.21976,4.40501,4.94881,5.82336,6.62489,7.30853,7.90812,8.54477
