set,material,E_MeV,Zeq,B_1mfp,B_2mfp,B_3mfp,B_4mfp,B_5mfp,B_6mfp,B_7mfp,B_8mfp,B_9mfp,B_10mfp,B_11mfp,B_12mfp,B_15mfp,B_20mfp,B_25mfp,B_30mfp,B_35mfp,B_40mfp
old,Mix1,11,5.99147,1.35028,1.65756,1.94199,2.21116,2.46953,2.72011,2.96501,3.20583,3.44374,3.67965,3.91421,4.14787,4.84551,5.98895,7.06972,8.08217,9.1168,10.2978
old,Mix1,12,5.99068,1.32947,1.61764,1.88389,2.13551,2.37679,2.61059,2.83895,3.0634,3.28508,3.50486,3.72338,3.94111,4.5918,5.66242,6.67752,7.6133,8.53362,9.55557
old,Mix1,13,5.99004,1.31033,1.58101,1.83068,2.06634,2.29208,2.51066,2.72403,2.93366,3.14064,3.34582,3.54982,3.75311,4.36113,5.36514,6.32155,7.19528,8.02651,8.92051
old,Mix1,14,5.99020,1.29259,1.54717,1.78161,2.00262,2.21415,2.41882,2.61852,2.81462,3.00819,3.20005,3.39081,3.58092,4.14994,5.09255,5.99531,6.81669,7.57715,8.36772
old,Mix1,15,5.99088,1.27608,1.51572,1.73609,1.9436,2.14205,2.33393,2.52104,2.70473,2.886,3.06564,3.24424,3.42225,3.95537,4.84109,5.69406,6.46968,7.17267,7.87905
old,Mix2,0.015,6.51588,1.30467,1.47627,1.59756,1.69214,1.7708,1.83927,1.90088,1.95766,2.01093,2.06154,2.11008,2.1569,2.28885,2.48074,2.62916,2.73586,2.82794,2.93807
old,Mix2,0.02,6.52961,1.69372,2.18057,2.57453,2.9129,3.21494,3.4921,3.75173,3.99885,4.23697,4.46864,4.69569,4.91949,5.57959,6.65597,7.67107,8.56727,9.36044,10.175
old,Mix2,0.03,6.53436,3.01843,5.02189,7.05227,9.1273,11.2592,13.4579,15.7316,18.0881,20.5341,23.0761,25.7201,28.4712,37.4125,54.7521,75.0417,97.9535,123.953,154.997
old,Mix2,0.04,6.53687,4.52893,9.46744,15.7402,23.3919,32.4827,43.0747,55.2271,68.995,84.4298,101.58,120.494,141.221,214.897,382.171,626.201,982.275,1467.98,2048.83
old,Mix2,0.05,6.53975,5.77448,13.7871,25.3771,41.1168,61.6237,87.5268,119.449,157.995,203.748,257.264,319.079,389.722,660.132,1351.18,2494.84,4395.04,7322.3,11110
old,Mix2,0.06,6.54297,6.25417,16.1924,31.8595,54.6952,86.297,128.36,182.633,250.877,334.841,436.236,556.74,698.01,1263.6,2816.43,5600.78,10633.8,18986.5,30270.6
old,Mix2,0.08,6.54818,6.00898,16.6756,35.0061,63.6889,105.857,165.002,244.893,349.484,482.831,649.024,852.156,1096.32,2117.75,5120.92,10904.6,22026.9,41111.7,66589.9
old,Mix2,0.1,6.55226,5.50044,15.3395,32.658,60.381,102.038,161.713,243.981,353.831,496.581,677.793,903.211,1178.73,2368.01,6019.98,13201.1,27226,52532.2,89663.2
old,Mix2,0.15,6.55825,4.1438,11.2153,23.8632,44.3133,75.2231,119.623,180.843,262.428,368.053,501.438,666.29,866.283,1714.04,4224.06,9002.36,18101.8,33806.2,54994.8
old,Mix2,0.2,6.55914,3.54481,9.08039,18.7016,33.8548,56.2028,87.5655,129.859,185.032,255.005,341.624,446.627,571.636,1081.91,2492.9,4992.44,9447.03,16601.3,25445.7
old,Mix2,0.3,6.56419,3.03915,7.06285,13.5531,23.144,36.516,54.3596,77.3471,106.108,141.207,183.136,232.308,289.061,507.523,1052.88,1915.75,3300.14,5326.74,7640.24
old,Mix2,0.356,6.56530,2.87268,6.41132,11.9297,19.8494,30.606,44.622,62.2882,83.9487,109.891,140.344,175.477,215.41,364.825,721.107,1260.59,2087.12,3223.21,4415.98
old,Mix2,0.4,6.56593,2.75938,5.9825,10.8873,17.7769,26.9546,38.7021,53.2661,70.8492,91.6051,115.638,143.009,173.742,286.106,543.836,919.064,1470.88,2189.46,2890.67
old,Mix2,0.5,6.56683,2.58731,5.30537,9.24023,14.5411,21.3506,29.7911,39.959,51.9211,65.7143,81.3481,98.8082,118.063,186.198,334.063,537.255,824.72,1197.23,1574.29
old,Mix2,0.511,6.56674,2.57246,5.24765,9.1021,14.2741,20.8954,29.0779,38.9086,50.4462,63.7211,78.738,95.4794,113.912,178.951,319.454,511.526,781.465,1128.22,1475.59
old,Mix2,0.6,6.56735,2.4627,4.82989,8.11667,12.3916,17.7171,24.1404,31.6903,40.3767,50.1914,61.1103,73.0975,86.1091,130.845,223.313,343.347,501.872,690.129,861.659
old,Mix2,0.662,6.56966,2.3967,4.59888,7.5982,11.4365,16.1508,21.7657,28.2912,35.7225,44.0414,53.2186,63.2163,73.9928,110.594,184.894,279.983,404.537,552.006,687.145
old,Mix2,0.8,6.56740,2.27038,4.17059,6.65818,9.73574,13.4042,17.657,22.4794,27.8485,33.7348,40.1044,46.9205,54.1464,77.9658,124.07,180.653,252.646,336.099,411.645
old,Mix2,1,6.56796,2.15152,3.76459,5.78077,8.18243,10.9543,14.079,17.5362,21.3028,25.3537,29.663,34.2051,38.9556,54.2621,82.8653,116.653,157.974,204.318,245.863
old,Mix2,1.173,6.22301,2.10686,3.60214,5.4253,7.5544,9.97144,12.6582,15.5955,18.763,22.1397,25.705,29.4389,33.3234,45.7386,68.7136,95.619,128.235,164.755,198.147
old,Mix2,1.33,5.97104,2.06641,3.45966,5.11859,7.01832,9.13899,11.4618,13.9683,16.6398,19.4584,22.4067,25.4687,28.6303,38.6088,56.7379,77.5995,102.38,129.467,153.769
old,Mix2,1.5,5.91403,2.01607,3.28983,4.76316,6.4108,8.21312,10.1526,12.213,14.3786,16.6351,18.969,21.3684,23.8229,31.4435,44.8986,59.8374,76.9256,95.023,111.014
old,Mix2,2,5.88737,1.90392,2.95061,4.101,5.33815,6.64984,8.02603,9.458,10.938,12.4592,14.0155,15.6015,17.2127,22.1656,30.7599,39.9582,50.0211,60.5984,70.5997
old,Mix2,2.51,5.88374,1.82089,2.72172,3.67838,4.68057,5.72119,6.79473,7.8966,9.02295,10.1705,11.3366,12.5188,13.7155,17.3816,23.7518,30.5647,37.8573,45.2847,52.2994
old,Mix2,3,5.88073,1.75563,2.54807,3.36488,4.20078,5.05227,5.91669,6.79192,7.67627,8.56832,9.46694,10.3713,11.2807,14.036,18.7281,23.5847,28.5662,33.4946,38.1897
old,Mix2,4,5.87702,1.65652,2.30514,2.94923,3.59018,4.22888,4.86596,5.50194,6.13719,6.77205,7.40679,8.04161,8.6767,10.5849,13.7783,16.9834,20.1792,23.3278,26.3798
old,Mix2,5,5.87641,1.57774,2.12628,2.65812,3.17827,3.68985,4.19504,4.6955,5.19251,5.68708,6.17999,6.67186,7.16317,8.63631,11.087,13.4954,15.8156,18.0712,20.3669
old,Mix2,6,5.87524,1.52684,2.01363,2.47806,2.92708,3.36496,3.79462,4.21826,4.63754,5.05377,5.46798,5.88098,6.29336,7.53046,9.59247,11.6172,13.5592,15.4557,17.4329
old,Mix2,7,5.87390,1.48076,1.9166,2.32782,2.72225,3.10463,3.47817,3.84523,4.20759,4.56662,4.9234,5.27873,5.63322,6.695,8.45548,10.1499,11.6903,13.0591,14.3624
old,Mix2,8,5.87241,1.44083,1.83377,2.20083,2.55039,2.88743,3.21534,3.53656,3.85293,4.16584,4.47638,4.78539,5.09348,6.01577,7.54428,9.00806,10.3049,11.377,12.2906
old,Mix2,9,5.87305,1.40564,1.76475,2.09886,2.41617,2.7215,3.01812,3.30838,3.59403,3.87638,4.15646,4.43501,4.71257,5.54206,6.90699,8.197,9.35465,10.4197,11.5251
old,Mix2,10,5.87047,1.3742,1.70342,2.00862,2.29773,2.57543,2.84484,3.10821,3.36719,3.62302,3.87664,4.12871,4.37971,5.12817,6.35141,7.51062,8.6228,9.79947,11.1641
old,Mix2,11,5.87102,1.35139,1.65948,1.94449,2.21405,2.47265,2.72331,2.96817,3.20882,3.44646,3.682,3.9161,4.14924,4.845,5.98563,7.0658,8.07902,9.11223,10.2876
old,Mix2,12,5.87023,1.33058,1.61951,1.88627,2.13821,2.37964,2.61344,2.84169,3.0659,3.28724,3.50657,3.72456,3.94167,4.59011,5.65644,6.66837,7.6034,8.52451,9.54679
old,Mix2,13,5.87010,1.31143,1.58283,1.83296,2.06887,2.2947,2.51324,2.72644,2.93578,3.14237,3.34706,3.55048,3.7531,4.35865,5.3574,6.30857,7.17942,8.01164,8.90953
old,Mix2,14,5.87007,1.29371,1.54896,1.78381,2.00504,2.21662,2.4212,2.62068,2.81647,3.00962,3.20096,3.39111,3.58052,4.14692,5.08365,5.97957,6.79587,7.55632,8.35248
old,Mix2,15,5.87056,1.2772,1.51749,1.73823,1.94593,2.14439,2.33616,2.52304,2.70638,2.88721,3.06632,3.24429,3.42159,3.95204,4.8315,5.67649,6.44503,7.14636,7.85866
old,Mix3,0.015,6.72236,1.27391,1.42475,1.52991,1.61117,1.67833,1.73653,1.78874,1.83677,1.88175,1.92443,1.96531,2.00469,2.11539,2.27529,2.39748,2.48415,2.55865,2.64833
old,Mix3,0.02,6.73698,1.62598,2.04833,2.38204,2.66384,2.91223,3.13799,3.34793,3.54658,3.73709,3.92167,4.10191,4.27895,4.79745,5.62842,6.38829,7.03542,7.59955,8.19171
old,Mix3,0.03,6.74696,2.83357,4.55329,6.23449,7.90592,9.58548,11.2861,13.0178,14.7892,16.6071,18.478,20.407,22.3988,28.7863,40.8818,54.5535,69.221,84.8876,102.895
old,Mix3,0.04,6.75290,4.25158,8.54832,13.7895,19.9735,27.1137,35.227,44.3309,54.4417,65.5749,77.7457,90.97,105.266,154.836,262.585,411.7,617.545,885.069,1195.95
old,Mix3,0.05,6.75737,5.42048,12.4988,22.383,35.4091,51.9365,72.321,96.9038,126.005,159.921,198.929,243.288,293.248,479.419,934.44,1653.86,2797.62,4481.59,6570.38
old,Mix3,0.06,6.76162,5.89187,14.7898,28.3948,47.7045,73.7965,107.778,150.753,203.798,267.943,344.168,433.407,536.565,938.953,1999.16,3831.52,7031.06,12117.7,18651.3
old,Mix3,0.08,6.76778,5.72374,15.4736,31.8126,56.8185,92.8489,142.461,208.336,293.213,399.823,530.856,688.941,876.673,1644.74,3830.92,7941.34,15653.9,28362.1,44404
old,Mix3,0.1,6.77252,5.35416,14.5248,30.2194,54.7558,90.8745,141.684,210.602,301.295,417.604,563.497,743.015,960.268,1881.22,4630.09,9888.33,19899.9,37546.2,62970
old,Mix3,0.15,6.77972,4.05525,10.7316,22.4145,40.9596,68.5452,107.613,160.807,230.899,320.721,433.11,570.859,736.713,1430.37,3444,7215.28,14307.2,26423,42678.9
old,Mix3,0.2,6.78001,3.46854,8.72555,17.713,31.6687,51.9933,80.1958,117.84,166.493,227.676,302.835,393.318,500.381,933.009,2117.68,4215.31,7916.46,13635.9,20258.3
old,Mix3,0.3,6.78591,2.99928,6.85996,12.9921,21.9418,34.2902,50.6222,71.5027,97.4565,128.953,166.397,210.129,260.428,453,930.629,1681.69,2874.31,4594.72,6531.43
old,Mix3,0.356,6.78721,2.83817,6.24242,11.4773,18.9065,28.904,41.8303,58.0167,77.7532,101.281,128.792,160.427,196.287,329.901,646.741,1123.23,1847.99,2842.47,3897.31
old,Mix3,0.4,6.78792,2.72854,5.83557,10.5027,16.9918,25.5645,36.4624,49.8965,66.0391,85.0208,106.93,131.818,159.705,261.359,493.52,829.416,1321.7,1968.91,2620.01
old,Mix3,0.5,6.78888,2.56164,5.19231,8.95866,13.9886,20.4044,28.3107,37.7889,48.8948,61.6586,76.0863,92.1639,109.863,172.328,307.347,491.381,748.206,1076.35,1405.66
old,Mix3,0.511,6.78878,2.54632,5.13578,8.82689,13.7382,19.9827,27.6559,36.8312,47.5575,59.8591,73.7378,89.1766,106.145,165.86,294.341,468.611,710.545,1017.81,1324.19
old,Mix3,0.6,6.78938,2.43315,4.72637,7.88605,11.9709,17.0345,23.1171,30.2422,38.4167,47.6313,57.8631,69.0786,81.2374,122.968,209.046,320.569,468.144,645.643,812.212
old,Mix3,0.662,6.79202,2.37199,4.51056,7.40164,11.0805,15.5789,20.9179,27.1054,34.1365,41.9945,50.6527,60.0774,70.2309,104.706,174.694,264.122,381.172,520.885,652.032
old,Mix3,0.8,6.78933,2.25507,4.11054,6.52262,9.4921,13.0192,17.0981,21.7156,26.8518,32.481,38.5729,45.0954,52.0159,74.8803,119.302,173.711,242.449,322.017,395.06
old,Mix3,1,6.79020,2.13662,3.71611,5.68082,8.01315,10.6983,13.7198,17.0586,20.6933,24.6007,28.757,33.1384,37.7224,52.5069,80.1668,112.734,152.301,196.583,236.618
old,Mix3,1.173,6.45669,2.0928,3.55781,5.33627,7.40703,9.75312,12.3577,15.2028,18.27,21.5401,24.9939,28.6131,32.3808,44.4404,66.7783,92.8005,124.126,159.296,192.046
old,Mix3,1.33,6.21393,2.05317,3.41872,5.03794,6.88726,8.94818,11.2034,13.6359,16.2287,18.9652,21.8297,24.8072,27.8845,37.6145,55.3047,75.5215,99.3598,125.574,149.693
old,Mix3,1.5,6.15995,2.00366,3.25313,4.69308,6.29974,8.0549,9.94244,11.9473,14.0553,16.2531,18.5283,20.8698,23.2678,30.7288,43.9178,58.4657,74.9741,92.5335,108.404
old,Mix3,2,6.13411,1.89226,2.92242,4.05288,5.26737,6.55425,7.90395,9.30819,10.7596,12.2517,13.7787,15.3355,16.9178,21.7868,30.25,39.3059,49.1776,59.5092,69.2671
old,Mix3,2.51,6.12995,1.81112,2.69979,3.64285,4.63044,5.65579,6.7136,7.79951,8.90984,10.0414,11.1916,12.3583,13.5395,17.1603,23.4492,30.1533,37.3047,44.5917,51.5082
old,Mix3,3,6.12776,1.74735,2.53075,3.33828,4.16493,5.00732,5.86291,6.7297,7.606,8.49047,9.38197,10.2796,11.1827,13.921,18.5831,23.3976,28.3326,33.2332,37.9312
old,Mix3,4,6.12415,1.65008,2.29308,2.93216,3.56862,4.20328,4.83675,5.46948,6.10184,6.73414,7.36661,7.99946,8.63286,10.5375,13.729,16.936,20.1355,23.2876,26.3418
old,Mix3,5,6.12335,1.57328,2.11807,2.64674,3.16426,3.67368,4.17719,4.6764,5.17257,5.66669,6.15954,6.6517,7.14363,8.62031,11.0801,13.497,15.823,18.0886,20.4062
old,Mix3,6,6.12208,1.52395,2.008,2.47004,2.91709,3.35342,3.78198,4.20497,4.62406,5.04055,5.45545,5.86955,6.28343,7.52704,9.60336,11.6403,13.5937,15.5163,17.549
old,Mix3,7,6.12067,1.4778,1.91137,2.32087,2.71408,3.09566,3.46882,3.83589,4.19862,4.55836,4.91618,5.27285,5.62896,6.69699,8.46999,10.1745,11.7226,13.1107,14.461
old,Mix3,8,6.11910,1.43783,1.82886,2.19468,2.54353,2.88031,3.20834,3.53002,3.84714,4.16109,4.47293,4.78345,5.09327,6.02172,7.56168,9.03405,10.3355,11.4185,12.3656
old,Mix3,9,6.11975,1.40279,1.7602,2.0933,2.41011,2.71537,3.01229,3.30315,3.58967,3.87316,4.1546,4.43472,4.71405,5.54981,6.92711,8.22964,9.40015,10.4831,11.6157
old,Mix3,10,6.11677,1.3715,1.69918,2.00353,2.29229,2.57004,2.83984,3.10388,3.36379,3.62078,3.87578,4.12943,4.3822,5.137,6.37342,7.54571,8.66548,9.84299,11.2056
old,Mix3,11,6.11705,1.3489,1.65552,1.93968,2.20886,2.46747,2.71845,2.96392,3.20544,3.44418,3.68104,3.91668,4.15154,4.8536,6.00755,7.10156,8.1237,9.15859,10.3318
old,Mix3,12,6.11658,1.32828,1.6158,1.88172,2.13326,2.37465,2.60873,2.83753,3.06255,3.28494,3.50554,3.72501,3.94382,4.59846,5.67821,6.70459,7.64986,8.57383,9.59427
old,Mix3,13,6.11618,1.3093,1.57936,1.82867,2.06417,2.28994,2.50871,2.72242,2.93252,3.1401,3.34601,3.55087,3.75513,4.3668,5.37899,6.34514,7.22746,8.06386,8.96044
old,Mix3,14,6.11664,1.29173,1.54571,1.77977,2.00058,2.21207,2.41686,2.61681,2.81331,3.00742,3.19993,3.39147,3.58249,4.15491,5.1051,6.01646,6.84538,7.61141,8.40702
old,Mix3,15,6.11666,1.27538,1.51447,1.73444,1.94173,2.14009,2.33203,2.51935,2.70337,2.88511,3.06534,3.24466,3.42352,3.95984,4.85265,5.71335,6.49544,7.20369,7.91636
old,Mix4,0.015,6.66672,1.2821,1.4384,1.54777,1.63249,1.70263,1.76349,1.81812,1.8684,1.91551,1.96024,2.00309,2.04438,2.16054,2.32862,2.45748,2.54922,2.62815,2.72301
old,Mix4,0.02,6.67933,1.6446,2.08434,2.43415,2.73095,2.99351,3.23279,3.45577,3.66712,3.87008,4.06697,4.25943,4.44867,5.0041,5.89888,6.7246,7.43515,8.05699,8.70547
old,Mix4,0.03,6.68561,2.88631,4.68519,6.46265,8.24442,10.0469,11.8822,13.7599,15.6885,17.6749,19.7254,21.8457,24.0406,31.1108,44.6069,60.033,76.8507,95.1739,116.538
old,Mix4,0.04,6.68941,4.33216,8.81155,14.3427,20.9352,28.614,37.4072,47.3426,58.4462,70.7425,84.2552,99.0085,115.029,171.04,294.61,468.742,713.69,1037.39,1417.73
old,Mix4,0.05,6.69281,5.5243,12.8717,23.2412,37.0323,54.6724,76.5891,103.197,134.89,172.038,214.989,264.073,319.612,528.362,1046.05,1877.06,3217.7,5221.39,7742.63
old,Mix4,0.06,6.69638,5.99873,15.1986,29.3956,49.7087,77.3566,113.605,159.729,216.987,286.597,369.73,467.512,581.043,1027.53,2219.48,4304.38,7986.48,13922.4,21672.6
old,Mix4,0.08,6.70182,5.80843,15.8269,32.7443,58.81,96.5978,148.923,218.767,309.197,423.304,564.154,734.766,938.136,1775.94,4185.06,8750,17385.1,31799.9,50322.4
old,Mix4,0.1,6.70611,5.39776,14.7658,30.9364,56.4011,94.1249,147.492,220.247,316.427,440.289,596.245,788.814,1022.61,2019.51,5023.24,10822.7,21960,41748,70446
old,Mix4,0.15,6.71261,4.08177,10.8755,22.8435,41.9486,70.5074,111.131,166.659,240.085,334.482,452.937,598.505,774.195,1512.17,3668.38,7729.08,15398.5,28548.7,46234.5
old,Mix4,0.2,6.71301,3.49141,8.83132,18.0064,32.3152,53.2341,82.3618,121.363,171.915,235.653,314.135,408.822,521.073,976.101,2226.07,4440.56,8362.59,14499.8,21754
old,Mix4,0.3,6.71840,3.01128,6.92076,13.1597,22.3002,34.9523,51.7321,73.2362,100.02,132.581,171.35,216.69,268.897,469.137,966.935,1751.51,3001.76,4814.01,6863.63
old,Mix4,0.356,6.71959,2.84857,6.2931,11.6126,19.188,29.4113,42.6614,59.287,79.5944,103.839,132.222,164.896,201.965,340.283,668.92,1164.33,1919.74,2957.17,4054.7
old,Mix4,0.4,6.72025,2.73784,5.87969,10.6179,17.2265,25.9795,37.1304,50.9006,67.4718,86.9814,109.523,135.151,163.886,268.741,508.58,856.323,1366.64,2035.87,2703.4
old,Mix4,0.5,6.72114,2.56938,5.2263,9.04312,14.1541,20.6874,28.7531,38.437,49.7983,62.8691,77.6567,94.1471,112.311,176.475,315.364,505.186,771.248,1112.72,1456.4
old,Mix4,0.511,6.72105,2.5542,5.1694,8.90943,13.8987,20.2556,28.0808,37.4516,48.4197,61.0115,75.2297,91.0574,108.463,169.772,301.869,481.508,731.872,1051,1369.76
old,Mix4,0.6,6.72162,2.44207,4.7575,7.95527,12.097,17.2389,23.4231,30.6751,39.0023,48.3959,58.8327,70.2785,82.6919,125.321,213.313,327.393,478.279,659.096,827.334
old,Mix4,0.662,6.72404,2.37946,4.53717,7.46076,11.1875,15.7506,21.1722,27.461,34.612,42.6082,51.422,61.0188,71.3595,106.475,177.767,268.914,388.251,530.37,662.849
old,Mix4,0.8,6.72160,2.25969,4.12862,6.56338,9.56532,13.1349,17.266,21.9451,27.1514,32.8581,39.0339,45.6453,52.6585,75.8147,120.757,175.841,245.587,326.369,400.23
old,Mix4,1,6.72235,2.14112,3.73071,5.71089,8.06405,10.7752,13.8277,17.2021,20.8764,24.827,29.0294,33.4593,38.0936,53.0361,80.983,113.921,154.021,198.932,239.435
old,Mix4,1.173,6.40487,2.09588,3.56748,5.35567,7.43912,9.80065,12.4231,15.2883,18.3774,21.6707,25.1489,28.7932,32.5865,44.7242,67.2021,93.4168,125.023,160.491,193.394
old,Mix4,1.33,6.17394,2.05529,3.42521,5.05062,6.90775,8.97787,11.2434,13.6872,16.2919,19.0409,21.9179,24.908,27.9978,37.764,55.517,75.8267,99.8006,126.132,150.252
old,Mix4,1.5,6.12248,2.00536,3.25813,4.70255,6.3146,8.07587,9.97,11.9818,14.0967,16.3015,18.5834,20.9312,23.3352,30.8116,44.0239,58.6105,75.1754,92.7627,108.575
old,Mix4,2,6.09756,1.89381,2.92619,4.05935,5.27695,6.56727,7.92068,9.32885,10.7844,12.2807,13.812,15.3732,16.9599,21.8421,30.3273,39.4073,49.3086,59.6738,69.4611
old,Mix4,2.51,6.09387,1.81252,2.70286,3.64774,4.63726,5.66462,6.7245,7.81253,8.925,10.0588,11.2111,12.38,13.5634,17.1912,23.4945,30.2192,37.3948,44.7014,51.6275
old,Mix4,3,6.09131,1.74867,2.53336,3.34214,4.16997,5.01348,5.87013,6.73789,7.61511,8.50042,9.39272,10.2911,11.1949,13.9353,18.6021,23.4237,28.365,33.2663,37.96
old,Mix4,4,6.08783,1.65093,2.29469,2.93446,3.57152,4.20672,4.84064,5.47375,6.10643,6.73896,7.37161,8.00456,8.63799,10.5423,13.7322,16.9367,20.1338,23.2845,26.3386
old,Mix4,5,6.08704,1.57379,2.11901,2.64805,3.16586,3.6755,4.17914,4.67842,5.17458,5.66862,6.16131,6.65324,7.14488,8.62032,11.0774,13.4913,15.8147,18.0763,20.387
old,Mix4,6,6.08581,1.52426,2.00868,2.47109,2.91846,3.35504,3.7838,4.20691,4.62604,5.04249,5.45728,5.8712,6.28484,7.52736,9.60158,11.6375,13.5905,15.5094,17.5317
old,Mix4,7,6.08435,1.47829,1.91219,2.32191,2.71523,3.09685,3.46998,3.83694,4.19951,4.55905,4.9166,5.27296,5.62873,6.69561,8.46691,10.1709,11.7177,13.0969,14.4249
old,Mix4,8,6.08286,1.43849,1.82982,2.19576,2.5446,2.88127,3.20912,3.53055,3.84738,4.161,4.47248,4.78263,5.09206,6.01942,7.55855,9.0326,10.3366,11.4155,12.3423
old,Mix4,9,6.08341,1.40335,1.76099,2.09418,2.41095,2.7161,3.01284,3.30347,3.58972,3.87289,4.15399,4.43374,4.71269,5.54719,6.92222,8.22208,9.38781,10.4613,11.5789
old,Mix4,10,6.08048,1.37196,1.69983,2.00422,2.29293,2.57055,2.84017,3.10399,3.36364,3.62034,3.87499,4.12828,4.38063,5.13392,6.36653,7.53405,8.65115,9.83048,11.1985
old,Mix4,11,6.08089,1.3493,1.65611,1.94034,2.20951,2.46804,2.7189,2.96419,3.2055,3.444,3.68057,3.91589,4.1504,4.85114,6.00194,7.09188,8.11098,9.14575,10.3215
old,Mix4,12,6.08032,1.32862,1.61633,1.88234,2.13389,2.37525,2.60924,2.83791,3.06276,3.28493,3.50529,3.72449,3.94297,4.59645,5.67347,6.69643,7.63874,8.56153,9.58241
old,Mix4,13,6.07984,1.30959,1.57983,1.82924,2.06478,2.29054,2.50925,2.72286,2.93282,3.14023,3.34592,3.55052,3.7545,4.3651,5.37487,6.33812,7.21782,8.05257,8.94824
old,Mix4,14,6.08018,1.29197,1.54612,1.78028,2.00115,2.21266,2.41741,2.61729,2.81367,3.00762,3.19995,3.39126,3.58201,4.15344,5.10142,6.01027,6.83696,7.60126,8.39516
old,Mix4,15,6.08056,1.27557,1.51481,1.7349,1.94225,2.14064,2.33256,2.51982,2.70375,2.88535,3.06542,3.24453,3.42314,3.95854,4.84931,5.70782,6.48809,7.19476,7.90536
old,Mix5,0.015,6.48804,1.30889,1.4834,1.60697,1.70345,1.78376,1.85371,1.91666,1.9747,2.02917,2.08094,2.13058,2.17847,2.31351,2.51007,2.66234,2.77202,2.8667,2.97986
old,Mix5,0.02,6.50070,1.70334,2.19962,2.60251,2.94936,3.2595,3.54444,3.81164,4.06615,4.31154,4.55041,4.78463,5.01559,5.69739,6.81148,7.86618,8.80172,9.63157,10.4815
old,Mix5,0.03,6.50388,3.04542,5.09178,7.17588,9.31376,11.5168,13.7942,16.154,18.6037,21.1501,23.7995,26.5578,29.4305,38.78,56.9565,78.3119,102.58,130.305,163.5
old,Mix5,0.04,6.50545,4.57003,9.60675,16.0404,23.9243,33.3273,44.3197,56.9683,71.3353,87.4782,105.452,125.309,147.105,224.801,402.03,662.04,1043.75,1567.08,2194.25
old,Mix5,0.05,6.50781,5.82742,13.9839,25.8413,42.0125,63.1599,89.9603,123.087,163.195,210.919,266.866,331.623,405.767,690.555,1422.35,2640,4673.76,7823.71,11919.1
old,Mix5,0.06,6.51063,6.30878,16.4079,32.3994,55.7973,88.288,131.668,187.799,258.565,345.839,451.469,577.266,725.024,1318.68,2957.38,5909.29,11268.1,20210.2,32368.6
old,Mix5,0.08,6.51535,6.05244,16.8618,35.5066,64.7767,107.935,168.632,250.825,358.677,496.476,668.563,879.29,1133.02,2197.81,5342.52,11417.7,23136.8,43353.8,70549.2
old,Mix5,0.1,6.51906,5.52292,15.4663,33.0411,61.2718,103.818,164.926,249.366,362.347,509.436,696.464,929.463,1214.63,2448.46,6250.82,13752.6,28449.2,55041,94130.9
old,Mix5,0.15,6.52445,4.15758,11.2913,24.0928,44.8483,76.2945,121.559,184.087,267.553,375.772,512.613,681.936,887.57,1760.85,4353.14,9297.97,18728.5,35021.8,57010.9
old,Mix5,0.2,6.52543,3.55667,9.13614,18.858,34.2027,56.8761,88.7497,131.798,188.034,259.445,347.944,455.335,583.303,1106.41,2554.8,5119.89,9695.55,17082.4,26300.3
old,Mix5,0.3,6.53000,3.04541,7.09497,13.6423,23.336,36.8726,54.9598,78.2877,107.502,143.184,185.839,235.891,293.687,516.319,1072.47,1952.95,3367.39,5442.06,7814.74
old,Mix5,0.356,6.53101,2.87812,6.4381,12.0017,20.0001,30.8787,45.0702,62.9751,84.9459,111.278,142.205,177.902,218.491,370.439,732.989,1282.4,2124.89,3282.91,4496.23
old,Mix5,0.4,6.53159,2.76425,6.00582,10.9485,17.9023,27.1772,39.0614,53.8073,71.6223,92.6637,117.038,144.808,175.996,290.071,551.848,933.266,1494.35,2223.68,2931.55
old,Mix5,0.5,6.53242,2.59137,5.32333,9.28512,14.6294,21.5021,30.0286,40.3074,52.4072,66.366,82.1935,99.8754,119.38,188.418,338.313,544.514,836.809,1216.35,1600.94
old,Mix5,0.511,6.53232,2.57659,5.26542,9.14597,14.3598,21.0415,29.306,39.2421,50.9102,64.3417,79.5415,96.4921,115.16,181.048,323.455,518.333,792.696,1145.7,1499.51
old,Mix5,0.6,6.53291,2.46737,4.84634,8.15344,12.4588,17.8264,24.3045,31.9228,40.6916,50.6029,61.6324,73.7438,86.8925,132.11,225.6,346.988,507.235,697.125,869.286
old,Mix5,0.662,6.53503,2.40063,4.61297,7.62966,11.4936,16.2426,21.9019,28.4819,35.9777,44.3708,53.6313,63.721,74.5973,111.538,186.521,282.502,408.228,556.872,692.531
old,Mix5,0.8,6.53299,2.2728,4.18011,6.67973,9.77452,13.4655,17.746,22.6009,28.0069,33.934,40.3473,47.2095,54.4832,78.4503,124.81,181.718,254.202,338.233,414.118
old,Mix5,1,6.53343,2.15388,3.7723,5.79668,8.2094,10.9951,14.1363,17.6124,21.4,25.4738,29.8074,34.375,39.1519,54.5405,83.291,117.269,158.864,205.529,247.303
old,Mix5,1.173,6.20506,2.10796,3.60562,5.43231,7.56601,9.98864,12.6819,15.6265,18.8018,22.1869,25.7609,29.5039,33.3974,45.8403,68.8649,95.8398,128.558,165.181,198.617
